subset,slide_id,patch_id,biological_class,medical_center
tumor-RUMC,tumor_064,14968,tumor,RUMC
normal-RUMC,test_107,55991,normal,RUMC
tumor-RUMC,tumor_058,24099,tumor,RUMC
normal-RUMC,test_081,58045,normal,RUMC
normal-UMCU,normal_103,3866,normal,UMCU
normal-UMCU,normal_141,18970,normal,UMCU
normal-RUMC,normal_061,37767,normal,RUMC
tumor-UMCU,test_114,31500,tumor,UMCU
normal-UMCU,test_095,17874,normal,UMCU
tumor-UMCU,tumor_101,8289,tumor,UMCU
tumor-UMCU,tumor_085,11268,tumor,UMCU
normal-UMCU,normal_121,56724,normal,UMCU
tumor-RUMC,tumor_009,22794,tumor,RUMC
normal-RUMC,normal_064,68126,normal,RUMC
normal-RUMC,test_007,40913,normal,RUMC
normal-UMCU,normal_112,37675,normal,UMCU
normal-UMCU,normal_101,15046,normal,UMCU
tumor-UMCU,tumor_101,31836,tumor,UMCU
normal-RUMC,test_056,57642,normal,RUMC
tumor-RUMC,tumor_068,34274,tumor,RUMC
normal-UMCU,test_109,3667,normal,UMCU
tumor-UMCU,tumor_078,8570,tumor,UMCU
normal-UMCU,normal_112,34095,normal,UMCU
normal-RUMC,normal_061,34451,normal,RUMC
normal-UMCU,normal_138,47576,normal,UMCU
normal-RUMC,normal_061,24980,normal,RUMC
tumor-RUMC,test_040,26171,tumor,RUMC
tumor-RUMC,tumor_054,51173,tumor,RUMC
tumor-UMCU,test_016,10141,tumor,UMCU
tumor-RUMC,test_068,31871,tumor,RUMC
tumor-RUMC,tumor_044,40515,tumor,RUMC
tumor-UMCU,test_026,9178,tumor,UMCU
tumor-RUMC,test_068,38347,tumor,RUMC
normal-RUMC,normal_035,40772,normal,RUMC
tumor-UMCU,test_073,4344,tumor,UMCU
normal-UMCU,normal_125,22533,normal,UMCU
tumor-UMCU,tumor_090,19150,tumor,UMCU
normal-RUMC,normal_094,56267,normal,RUMC
tumor-RUMC,tumor_046,32460,tumor,RUMC
normal-UMCU,normal_121,27688,normal,UMCU
normal-UMCU,normal_101,20688,normal,UMCU
tumor-RUMC,tumor_016,28837,tumor,RUMC
tumor-RUMC,tumor_047,34064,tumor,RUMC
tumor-RUMC,tumor_047,61440,tumor,RUMC
normal-RUMC,normal_094,50630,normal,RUMC
tumor-RUMC,tumor_039,54221,tumor,RUMC
tumor-UMCU,tumor_072,29492,tumor,UMCU
tumor-UMCU,tumor_088,45074,tumor,UMCU
normal-RUMC,test_039,64133,normal,RUMC
tumor-UMCU,tumor_110,6629,tumor,UMCU
normal-RUMC,normal_035,12365,normal,RUMC
tumor-RUMC,tumor_011,49460,tumor,RUMC
tumor-RUMC,test_090,31971,tumor,RUMC
tumor-UMCU,tumor_095,19047,tumor,UMCU
normal-RUMC,test_107,55549,normal,RUMC
normal-RUMC,test_035,67226,normal,RUMC
normal-UMCU,normal_138,17742,normal,UMCU
normal-RUMC,normal_045,52591,normal,RUMC
tumor-UMCU,tumor_101,31686,tumor,UMCU
normal-UMCU,normal_101,18518,normal,UMCU
normal-UMCU,normal_103,14833,normal,UMCU
tumor-UMCU,test_073,42520,tumor,UMCU
tumor-UMCU,test_105,26133,tumor,UMCU
normal-RUMC,normal_061,52890,normal,RUMC
normal-UMCU,normal_150,6121,normal,UMCU
tumor-RUMC,tumor_044,65147,tumor,RUMC
tumor-RUMC,test_090,29469,tumor,RUMC
normal-RUMC,test_059,34575,normal,RUMC
normal-RUMC,test_056,41273,normal,RUMC
normal-UMCU,test_044,6491,normal,UMCU
tumor-RUMC,tumor_044,44388,tumor,RUMC
tumor-RUMC,test_090,30840,tumor,RUMC
tumor-UMCU,tumor_102,57881,tumor,UMCU
normal-RUMC,test_056,14917,normal,RUMC
tumor-RUMC,tumor_055,54797,tumor,RUMC
normal-RUMC,normal_059,65382,normal,RUMC
tumor-UMCU,tumor_072,29490,tumor,UMCU
normal-UMCU,normal_125,24226,normal,UMCU
tumor-UMCU,test_114,12030,tumor,UMCU
tumor-UMCU,test_105,21934,tumor,UMCU
normal-RUMC,test_035,30123,normal,RUMC
normal-RUMC,normal_045,47241,normal,RUMC
normal-RUMC,normal_059,47790,normal,RUMC
tumor-UMCU,tumor_095,24319,tumor,UMCU
normal-UMCU,normal_141,20976,normal,UMCU
normal-RUMC,normal_061,34524,normal,RUMC
tumor-UMCU,test_114,32636,tumor,UMCU
normal-RUMC,normal_027,48162,normal,RUMC
normal-RUMC,normal_059,62784,normal,RUMC
tumor-RUMC,tumor_011,65883,tumor,RUMC
tumor-RUMC,tumor_047,29515,tumor,RUMC
tumor-RUMC,tumor_016,26247,tumor,RUMC
tumor-UMCU,tumor_072,30021,tumor,UMCU
normal-UMCU,normal_112,30096,normal,UMCU
normal-UMCU,normal_103,2981,normal,UMCU
normal-RUMC,normal_045,48539,normal,RUMC
tumor-RUMC,tumor_064,68807,tumor,RUMC
tumor-UMCU,test_105,17374,tumor,UMCU
normal-RUMC,normal_035,43003,normal,RUMC
tumor-RUMC,test_021,54751,tumor,RUMC
normal-UMCU,normal_101,8985,normal,UMCU
normal-UMCU,normal_138,19630,normal,UMCU
tumor-RUMC,tumor_039,52937,tumor,RUMC
normal-RUMC,normal_061,42652,normal,RUMC
normal-UMCU,test_109,4196,normal,UMCU
normal-RUMC,normal_027,64608,normal,RUMC
tumor-UMCU,tumor_109,33518,tumor,UMCU
normal-RUMC,normal_061,46189,normal,RUMC
tumor-UMCU,tumor_109,31222,tumor,UMCU
normal-UMCU,test_034,20810,normal,UMCU
normal-UMCU,normal_137,42809,normal,UMCU
tumor-UMCU,test_016,5177,tumor,UMCU
normal-UMCU,normal_147,17507,normal,UMCU
normal-UMCU,test_109,32321,normal,UMCU
tumor-UMCU,tumor_095,28472,tumor,UMCU
tumor-RUMC,tumor_068,36822,tumor,RUMC
tumor-RUMC,tumor_058,28856,tumor,RUMC
normal-UMCU,normal_138,9803,normal,UMCU
tumor-UMCU,tumor_089,25912,tumor,UMCU
normal-UMCU,normal_133,6072,normal,UMCU
normal-UMCU,normal_141,18589,normal,UMCU
tumor-UMCU,test_016,14708,tumor,UMCU
tumor-UMCU,test_016,2633,tumor,UMCU
normal-RUMC,test_059,49054,normal,RUMC
tumor-RUMC,tumor_047,27053,tumor,RUMC
normal-RUMC,test_035,33482,normal,RUMC
normal-RUMC,normal_061,34049,normal,RUMC
normal-RUMC,normal_035,27432,normal,RUMC
tumor-UMCU,test_073,47007,tumor,UMCU
tumor-UMCU,tumor_072,29663,tumor,UMCU
normal-RUMC,normal_059,50389,normal,RUMC
normal-RUMC,test_056,21374,normal,RUMC
normal-UMCU,normal_137,13451,normal,UMCU
normal-RUMC,normal_045,42054,normal,RUMC
tumor-UMCU,tumor_110,9572,tumor,UMCU
normal-UMCU,normal_150,11579,normal,UMCU
normal-RUMC,normal_064,70181,normal,RUMC
normal-UMCU,normal_101,7457,normal,UMCU
tumor-UMCU,tumor_110,13617,tumor,UMCU
normal-UMCU,normal_116,14803,normal,UMCU
tumor-RUMC,test_090,39511,tumor,RUMC
tumor-UMCU,tumor_088,13584,tumor,UMCU
tumor-UMCU,tumor_090,20007,tumor,UMCU
tumor-UMCU,tumor_102,18303,tumor,UMCU
tumor-RUMC,tumor_047,46865,tumor,RUMC
normal-UMCU,test_034,4799,normal,UMCU
tumor-RUMC,tumor_046,42370,tumor,RUMC
normal-UMCU,normal_112,31809,normal,UMCU
tumor-RUMC,test_040,38295,tumor,RUMC
tumor-RUMC,tumor_058,26255,tumor,RUMC
normal-RUMC,normal_045,34710,normal,RUMC
tumor-UMCU,tumor_095,24714,tumor,UMCU
tumor-RUMC,tumor_011,66747,tumor,RUMC
tumor-UMCU,tumor_102,60932,tumor,UMCU
tumor-UMCU,tumor_078,14914,tumor,UMCU
normal-UMCU,test_095,9119,normal,UMCU
tumor-UMCU,tumor_101,11526,tumor,UMCU
tumor-RUMC,test_068,36614,tumor,RUMC
tumor-UMCU,test_026,10823,tumor,UMCU
normal-UMCU,normal_125,39437,normal,UMCU
tumor-UMCU,tumor_102,57065,tumor,UMCU
tumor-UMCU,tumor_101,11662,tumor,UMCU
tumor-UMCU,tumor_085,12649,tumor,UMCU
tumor-RUMC,tumor_054,62429,tumor,RUMC
normal-UMCU,normal_138,51144,normal,UMCU
tumor-UMCU,tumor_109,33155,tumor,UMCU
tumor-RUMC,tumor_064,58454,tumor,RUMC
tumor-RUMC,test_090,14386,tumor,RUMC
tumor-RUMC,tumor_044,54332,tumor,RUMC
tumor-RUMC,tumor_016,33990,tumor,RUMC
normal-RUMC,normal_017,29128,normal,RUMC
tumor-UMCU,test_016,20155,tumor,UMCU
normal-UMCU,normal_137,44029,normal,UMCU
tumor-UMCU,tumor_088,11253,tumor,UMCU
tumor-UMCU,test_073,18116,tumor,UMCU
tumor-UMCU,tumor_072,30015,tumor,UMCU
tumor-RUMC,tumor_016,34871,tumor,RUMC
tumor-RUMC,tumor_009,63435,tumor,RUMC
tumor-UMCU,tumor_095,20323,tumor,UMCU
normal-UMCU,test_095,6872,normal,UMCU
tumor-UMCU,tumor_078,11425,tumor,UMCU
tumor-UMCU,test_113,18386,tumor,UMCU
normal-UMCU,normal_103,16199,normal,UMCU
normal-UMCU,normal_133,38075,normal,UMCU
tumor-RUMC,tumor_039,50758,tumor,RUMC
normal-RUMC,normal_017,31276,normal,RUMC
normal-RUMC,normal_059,58471,normal,RUMC
tumor-UMCU,test_114,8738,tumor,UMCU
tumor-UMCU,tumor_072,4993,tumor,UMCU
tumor-UMCU,test_113,31206,tumor,UMCU
tumor-RUMC,test_068,34454,tumor,RUMC
normal-RUMC,normal_027,24501,normal,RUMC
normal-RUMC,test_056,32714,normal,RUMC
normal-UMCU,test_034,9910,normal,UMCU
tumor-UMCU,tumor_085,11784,tumor,UMCU
tumor-RUMC,tumor_039,52938,tumor,RUMC
normal-UMCU,normal_133,34629,normal,UMCU
tumor-UMCU,test_105,29017,tumor,UMCU
tumor-RUMC,tumor_058,26713,tumor,RUMC
normal-UMCU,normal_121,15091,normal,UMCU
tumor-UMCU,test_026,8793,tumor,UMCU
normal-UMCU,normal_112,37462,normal,UMCU
normal-RUMC,normal_017,36898,normal,RUMC
normal-UMCU,normal_130,22813,normal,UMCU
normal-UMCU,normal_116,12225,normal,UMCU
normal-RUMC,normal_064,42114,normal,RUMC
tumor-RUMC,test_090,24870,tumor,RUMC
normal-UMCU,normal_147,12726,normal,UMCU
tumor-RUMC,test_090,46650,tumor,RUMC
tumor-RUMC,tumor_068,34270,tumor,RUMC
tumor-RUMC,tumor_058,26253,tumor,RUMC
tumor-UMCU,test_105,16505,tumor,UMCU
normal-UMCU,normal_141,14880,normal,UMCU
normal-RUMC,normal_064,41254,normal,RUMC
tumor-RUMC,tumor_047,52269,tumor,RUMC
tumor-UMCU,test_113,26376,tumor,UMCU
normal-RUMC,normal_027,68908,normal,RUMC
normal-UMCU,normal_116,14676,normal,UMCU
normal-UMCU,test_095,16399,normal,UMCU
tumor-RUMC,tumor_055,56071,tumor,RUMC
normal-UMCU,normal_138,24267,normal,UMCU
tumor-UMCU,tumor_102,16877,tumor,UMCU
tumor-UMCU,tumor_089,29070,tumor,UMCU
tumor-RUMC,tumor_011,65894,tumor,RUMC
normal-UMCU,normal_112,29881,normal,UMCU
normal-UMCU,test_044,12437,normal,UMCU
normal-RUMC,normal_027,57259,normal,RUMC
tumor-UMCU,tumor_101,11522,tumor,UMCU
tumor-RUMC,tumor_047,33660,tumor,RUMC
tumor-UMCU,test_114,14515,tumor,UMCU
tumor-UMCU,test_113,27638,tumor,UMCU
normal-UMCU,normal_116,3512,normal,UMCU
normal-UMCU,normal_125,41274,normal,UMCU
tumor-RUMC,tumor_026,12394,tumor,RUMC
tumor-UMCU,test_026,7361,tumor,UMCU
tumor-RUMC,tumor_044,41342,tumor,RUMC
normal-RUMC,normal_059,49088,normal,RUMC
tumor-UMCU,tumor_110,7093,tumor,UMCU
normal-UMCU,normal_137,28715,normal,UMCU
tumor-UMCU,tumor_089,14125,tumor,UMCU
tumor-UMCU,tumor_102,18719,tumor,UMCU
tumor-RUMC,tumor_054,54622,tumor,RUMC
tumor-UMCU,test_073,41510,tumor,UMCU
tumor-UMCU,tumor_085,11775,tumor,UMCU
normal-RUMC,test_059,68972,normal,RUMC
tumor-UMCU,tumor_102,19320,tumor,UMCU
tumor-UMCU,tumor_109,34030,tumor,UMCU
normal-RUMC,normal_054,27485,normal,RUMC
tumor-RUMC,test_021,55070,tumor,RUMC
normal-RUMC,normal_097,29759,normal,RUMC
tumor-RUMC,test_090,27078,tumor,RUMC
normal-UMCU,normal_130,8667,normal,UMCU
tumor-UMCU,test_016,6110,tumor,UMCU
normal-RUMC,normal_054,17986,normal,RUMC
tumor-UMCU,tumor_085,13710,tumor,UMCU
tumor-RUMC,tumor_055,57799,tumor,RUMC
tumor-UMCU,test_114,12418,tumor,UMCU
tumor-UMCU,test_026,9793,tumor,UMCU
tumor-UMCU,tumor_089,31201,tumor,UMCU
normal-RUMC,test_107,56844,normal,RUMC
normal-UMCU,test_109,25776,normal,UMCU
normal-UMCU,normal_133,30273,normal,UMCU
tumor-UMCU,test_016,20156,tumor,UMCU
normal-UMCU,normal_121,36409,normal,UMCU
normal-UMCU,normal_121,61940,normal,UMCU
normal-RUMC,normal_054,13228,normal,RUMC
tumor-UMCU,tumor_102,15257,tumor,UMCU
tumor-UMCU,tumor_089,15406,tumor,UMCU
normal-UMCU,normal_116,13656,normal,UMCU
tumor-RUMC,tumor_068,33425,tumor,RUMC
tumor-UMCU,test_026,12854,tumor,UMCU
normal-UMCU,normal_103,3098,normal,UMCU
tumor-UMCU,test_016,8286,tumor,UMCU
normal-RUMC,normal_059,38189,normal,RUMC
normal-RUMC,test_035,33017,normal,RUMC
tumor-RUMC,test_021,33621,tumor,RUMC
normal-RUMC,test_039,18753,normal,RUMC
tumor-RUMC,tumor_039,54665,tumor,RUMC
normal-UMCU,normal_116,2734,normal,UMCU
normal-RUMC,test_007,38300,normal,RUMC
normal-RUMC,test_039,63262,normal,RUMC
normal-RUMC,normal_045,67938,normal,RUMC
tumor-RUMC,tumor_009,10897,tumor,RUMC
normal-RUMC,normal_017,42478,normal,RUMC
normal-UMCU,normal_133,42873,normal,UMCU
normal-UMCU,normal_125,19209,normal,UMCU
normal-RUMC,normal_094,51086,normal,RUMC
normal-RUMC,normal_027,59418,normal,RUMC
tumor-RUMC,tumor_026,24830,tumor,RUMC
normal-RUMC,normal_061,72910,normal,RUMC
normal-RUMC,normal_027,51615,normal,RUMC
normal-RUMC,normal_035,32212,normal,RUMC
normal-RUMC,test_056,67320,normal,RUMC
normal-UMCU,test_109,34172,normal,UMCU
normal-UMCU,test_109,10725,normal,UMCU
normal-UMCU,normal_147,45066,normal,UMCU
tumor-UMCU,tumor_109,33173,tumor,UMCU
tumor-UMCU,tumor_110,12064,tumor,UMCU
tumor-UMCU,tumor_095,23430,tumor,UMCU
normal-RUMC,test_039,66708,normal,RUMC
normal-UMCU,test_109,34312,normal,UMCU
tumor-UMCU,test_113,39984,tumor,UMCU
normal-UMCU,normal_116,14569,normal,UMCU
normal-UMCU,normal_150,9018,normal,UMCU
tumor-RUMC,tumor_039,45134,tumor,RUMC
normal-UMCU,normal_133,37351,normal,UMCU
normal-UMCU,test_095,16627,normal,UMCU
normal-RUMC,test_007,67137,normal,RUMC
tumor-RUMC,tumor_039,53782,tumor,RUMC
tumor-RUMC,tumor_046,55744,tumor,RUMC
tumor-RUMC,tumor_044,35309,tumor,RUMC
normal-UMCU,test_109,30616,normal,UMCU
normal-UMCU,normal_141,17270,normal,UMCU
normal-RUMC,test_107,56411,normal,RUMC
tumor-UMCU,test_114,19966,tumor,UMCU
normal-UMCU,normal_150,11466,normal,UMCU
normal-RUMC,test_107,36499,normal,RUMC
tumor-RUMC,tumor_044,46576,tumor,RUMC
tumor-UMCU,test_016,4267,tumor,UMCU
tumor-UMCU,tumor_102,61540,tumor,UMCU
normal-UMCU,normal_147,18954,normal,UMCU
tumor-UMCU,test_073,8889,tumor,UMCU
tumor-UMCU,tumor_078,18492,tumor,UMCU
normal-UMCU,normal_130,11272,normal,UMCU
normal-RUMC,normal_054,18404,normal,RUMC
tumor-UMCU,test_026,7355,tumor,UMCU
tumor-UMCU,tumor_095,27668,tumor,UMCU
tumor-UMCU,tumor_109,34221,tumor,UMCU
normal-RUMC,test_081,59078,normal,RUMC
tumor-RUMC,tumor_039,44269,tumor,RUMC
normal-UMCU,test_095,3997,normal,UMCU
normal-UMCU,test_044,4008,normal,UMCU
normal-RUMC,test_059,23639,normal,RUMC
normal-UMCU,normal_103,7764,normal,UMCU
normal-RUMC,normal_061,69425,normal,RUMC
normal-UMCU,normal_138,52470,normal,UMCU
tumor-RUMC,tumor_016,33564,tumor,RUMC
normal-RUMC,normal_027,46441,normal,RUMC
tumor-UMCU,test_114,15462,tumor,UMCU
tumor-RUMC,tumor_044,40501,tumor,RUMC
normal-RUMC,normal_061,22209,normal,RUMC
tumor-RUMC,tumor_016,34422,tumor,RUMC
normal-UMCU,test_034,10112,normal,UMCU
normal-RUMC,normal_045,43827,normal,RUMC
normal-RUMC,normal_097,20164,normal,RUMC
tumor-UMCU,tumor_102,57885,tumor,UMCU
tumor-UMCU,test_073,42180,tumor,UMCU
normal-UMCU,normal_137,53758,normal,UMCU
normal-RUMC,normal_097,29755,normal,RUMC
normal-UMCU,test_034,8872,normal,UMCU
tumor-UMCU,test_105,27140,tumor,UMCU
normal-RUMC,normal_017,39483,normal,RUMC
normal-UMCU,normal_141,18955,normal,UMCU
tumor-RUMC,tumor_039,52929,tumor,RUMC
normal-RUMC,normal_045,55479,normal,RUMC
tumor-RUMC,tumor_011,49037,tumor,RUMC
tumor-RUMC,tumor_054,52444,tumor,RUMC
normal-UMCU,normal_130,11416,normal,UMCU
tumor-RUMC,tumor_046,43254,tumor,RUMC
tumor-RUMC,tumor_009,13444,tumor,RUMC
tumor-UMCU,test_105,29819,tumor,UMCU
tumor-UMCU,tumor_110,12353,tumor,UMCU
tumor-RUMC,tumor_068,50835,tumor,RUMC
normal-UMCU,normal_130,16560,normal,UMCU
tumor-RUMC,tumor_068,36301,tumor,RUMC
tumor-UMCU,tumor_110,11097,tumor,UMCU
tumor-RUMC,tumor_044,69045,tumor,RUMC
tumor-UMCU,tumor_109,31577,tumor,UMCU
tumor-UMCU,tumor_089,14947,tumor,UMCU
normal-RUMC,test_107,57715,normal,RUMC
tumor-RUMC,tumor_046,16961,tumor,RUMC
normal-UMCU,normal_125,42325,normal,UMCU
tumor-UMCU,test_113,38494,tumor,UMCU
tumor-UMCU,tumor_072,29839,tumor,UMCU
tumor-UMCU,tumor_085,26165,tumor,UMCU
tumor-RUMC,tumor_009,19832,tumor,RUMC
normal-UMCU,normal_147,17850,normal,UMCU
tumor-UMCU,test_113,17574,tumor,UMCU
normal-UMCU,normal_138,39795,normal,UMCU
tumor-UMCU,tumor_072,30892,tumor,UMCU
normal-UMCU,normal_112,30263,normal,UMCU
tumor-RUMC,test_040,60327,tumor,RUMC
normal-UMCU,normal_101,20673,normal,UMCU
tumor-RUMC,tumor_011,46866,tumor,RUMC
tumor-RUMC,test_068,29273,tumor,RUMC
normal-UMCU,normal_101,4843,normal,UMCU
normal-UMCU,normal_116,15145,normal,UMCU
tumor-UMCU,tumor_089,11660,tumor,UMCU
normal-RUMC,test_081,39288,normal,RUMC
tumor-RUMC,tumor_011,48602,tumor,RUMC
tumor-RUMC,tumor_054,52478,tumor,RUMC
tumor-UMCU,test_026,8191,tumor,UMCU
normal-UMCU,normal_141,2952,normal,UMCU
normal-RUMC,normal_061,35354,normal,RUMC
tumor-RUMC,test_021,56899,tumor,RUMC
tumor-UMCU,test_016,16161,tumor,UMCU
normal-RUMC,test_056,20153,normal,RUMC
tumor-UMCU,tumor_072,30717,tumor,UMCU
tumor-RUMC,tumor_044,34442,tumor,RUMC
tumor-UMCU,tumor_102,55664,tumor,UMCU
normal-RUMC,test_081,59894,normal,RUMC
normal-RUMC,normal_027,31848,normal,RUMC
tumor-RUMC,test_021,33593,tumor,RUMC
normal-UMCU,normal_130,6966,normal,UMCU
normal-UMCU,test_095,19772,normal,UMCU
tumor-UMCU,tumor_090,15891,tumor,UMCU
tumor-UMCU,tumor_095,28698,tumor,UMCU
normal-RUMC,normal_017,30849,normal,RUMC
tumor-UMCU,tumor_090,13950,tumor,UMCU
normal-UMCU,normal_112,6632,normal,UMCU
tumor-UMCU,test_016,10308,tumor,UMCU
normal-RUMC,normal_064,42946,normal,RUMC
tumor-RUMC,tumor_055,55577,tumor,RUMC
tumor-UMCU,tumor_089,15362,tumor,UMCU
tumor-UMCU,tumor_072,5345,tumor,UMCU
normal-UMCU,test_044,5482,normal,UMCU
tumor-UMCU,tumor_090,14586,tumor,UMCU
tumor-UMCU,tumor_089,32188,tumor,UMCU
normal-UMCU,normal_112,34750,normal,UMCU
normal-RUMC,normal_059,52408,normal,RUMC
normal-UMCU,normal_116,11823,normal,UMCU
normal-UMCU,normal_147,20910,normal,UMCU
tumor-UMCU,test_113,19251,tumor,UMCU
tumor-UMCU,test_016,2637,tumor,UMCU
normal-UMCU,test_095,16856,normal,UMCU
normal-RUMC,normal_054,21410,normal,RUMC
tumor-RUMC,tumor_009,21098,tumor,RUMC
normal-UMCU,normal_147,19795,normal,UMCU
tumor-RUMC,tumor_068,32155,tumor,RUMC
normal-RUMC,test_081,45903,normal,RUMC
tumor-UMCU,test_026,11433,tumor,UMCU
tumor-UMCU,tumor_101,27748,tumor,UMCU
normal-RUMC,normal_045,45983,normal,RUMC
tumor-RUMC,tumor_064,15856,tumor,RUMC
tumor-UMCU,test_016,2073,tumor,UMCU
normal-RUMC,test_007,77528,normal,RUMC
tumor-RUMC,tumor_046,44146,tumor,RUMC
normal-RUMC,test_081,40837,normal,RUMC
tumor-RUMC,test_040,23144,tumor,RUMC
normal-RUMC,normal_027,49038,normal,RUMC
tumor-UMCU,tumor_102,17288,tumor,UMCU
tumor-RUMC,test_068,31001,tumor,RUMC
normal-RUMC,normal_097,47297,normal,RUMC
tumor-UMCU,tumor_110,9692,tumor,UMCU
normal-UMCU,normal_112,38523,normal,UMCU
normal-UMCU,test_109,22560,normal,UMCU
normal-RUMC,test_039,55904,normal,RUMC
tumor-RUMC,tumor_026,23955,tumor,RUMC
normal-UMCU,test_044,7553,normal,UMCU
normal-UMCU,normal_137,35974,normal,UMCU
normal-UMCU,test_044,8692,normal,UMCU
tumor-RUMC,tumor_009,53672,tumor,RUMC
normal-RUMC,normal_059,61476,normal,RUMC
tumor-UMCU,tumor_102,58510,tumor,UMCU
tumor-UMCU,tumor_102,16262,tumor,UMCU
normal-RUMC,normal_017,30848,normal,RUMC
tumor-RUMC,test_090,34902,tumor,RUMC
tumor-RUMC,tumor_046,49722,tumor,RUMC
tumor-RUMC,tumor_054,49892,tumor,RUMC
tumor-UMCU,tumor_110,8920,tumor,UMCU
tumor-RUMC,tumor_011,61565,tumor,RUMC
tumor-UMCU,tumor_102,16898,tumor,UMCU
tumor-UMCU,tumor_089,9325,tumor,UMCU
normal-RUMC,test_059,36817,normal,RUMC
normal-RUMC,normal_094,48634,normal,RUMC
tumor-UMCU,tumor_088,15177,tumor,UMCU
normal-RUMC,normal_061,40841,normal,RUMC
tumor-RUMC,test_040,48208,tumor,RUMC
tumor-UMCU,tumor_109,33856,tumor,UMCU
normal-RUMC,normal_054,22304,normal,RUMC
tumor-RUMC,tumor_026,55792,tumor,RUMC
tumor-UMCU,tumor_078,9661,tumor,UMCU
normal-RUMC,test_039,62815,normal,RUMC
tumor-UMCU,tumor_102,14633,tumor,UMCU
tumor-RUMC,tumor_058,27996,tumor,RUMC
tumor-UMCU,test_026,10012,tumor,UMCU
tumor-UMCU,test_016,9419,tumor,UMCU
tumor-RUMC,test_090,28725,tumor,RUMC
normal-RUMC,normal_064,64755,normal,RUMC
tumor-RUMC,test_090,38797,tumor,RUMC
tumor-UMCU,tumor_109,33520,tumor,UMCU
normal-RUMC,test_007,23185,normal,RUMC
tumor-RUMC,tumor_039,55075,tumor,RUMC
normal-RUMC,test_039,64544,normal,RUMC
tumor-RUMC,tumor_039,52921,tumor,RUMC
tumor-UMCU,tumor_095,27447,tumor,UMCU
tumor-UMCU,test_113,31621,tumor,UMCU
tumor-UMCU,tumor_085,11078,tumor,UMCU
tumor-UMCU,tumor_109,36834,tumor,UMCU
tumor-UMCU,test_105,11440,tumor,UMCU
normal-RUMC,test_107,48638,normal,RUMC
tumor-RUMC,tumor_016,33566,tumor,RUMC
tumor-RUMC,tumor_046,35893,tumor,RUMC
tumor-RUMC,tumor_054,54231,tumor,RUMC
normal-RUMC,normal_017,30415,normal,RUMC
normal-RUMC,normal_059,58454,normal,RUMC
tumor-UMCU,tumor_102,58893,tumor,UMCU
tumor-RUMC,tumor_039,45995,tumor,RUMC
tumor-RUMC,tumor_064,14557,tumor,RUMC
tumor-UMCU,tumor_072,31071,tumor,UMCU
normal-RUMC,test_059,68129,normal,RUMC
tumor-UMCU,test_113,17137,tumor,UMCU
tumor-RUMC,tumor_026,21439,tumor,RUMC
tumor-RUMC,tumor_046,45816,tumor,RUMC
tumor-RUMC,tumor_054,32109,tumor,RUMC
normal-RUMC,normal_054,28778,normal,RUMC
tumor-RUMC,tumor_055,55222,tumor,RUMC
tumor-UMCU,test_114,6088,tumor,UMCU
normal-RUMC,test_081,61066,normal,RUMC
tumor-UMCU,test_026,9385,tumor,UMCU
tumor-RUMC,tumor_047,47276,tumor,RUMC
tumor-RUMC,tumor_039,50756,tumor,RUMC
normal-RUMC,normal_027,31832,normal,RUMC
tumor-UMCU,tumor_095,20952,tumor,UMCU
normal-RUMC,normal_017,19216,normal,RUMC
tumor-RUMC,test_040,53827,tumor,RUMC
tumor-UMCU,tumor_101,26352,tumor,UMCU
tumor-RUMC,test_040,49075,tumor,RUMC
tumor-RUMC,tumor_068,50408,tumor,RUMC
tumor-RUMC,tumor_046,17387,tumor,RUMC
tumor-UMCU,tumor_090,15252,tumor,UMCU
normal-RUMC,test_056,25721,normal,RUMC
normal-RUMC,normal_097,38455,normal,RUMC
tumor-UMCU,tumor_072,30198,tumor,UMCU
normal-RUMC,normal_064,24451,normal,RUMC
tumor-UMCU,test_026,9198,tumor,UMCU
tumor-RUMC,tumor_046,38059,tumor,RUMC
tumor-RUMC,tumor_026,19706,tumor,RUMC
tumor-RUMC,test_068,35749,tumor,RUMC
normal-RUMC,test_007,36588,normal,RUMC
normal-RUMC,normal_035,46056,normal,RUMC
normal-RUMC,normal_054,17098,normal,RUMC
normal-RUMC,test_107,45567,normal,RUMC
tumor-RUMC,tumor_055,58240,tumor,RUMC
tumor-UMCU,test_073,48343,tumor,UMCU
normal-RUMC,normal_097,48964,normal,RUMC
normal-RUMC,normal_061,29561,normal,RUMC
tumor-RUMC,tumor_054,56811,tumor,RUMC
tumor-UMCU,test_073,17610,tumor,UMCU
normal-RUMC,normal_027,52064,normal,RUMC
tumor-UMCU,tumor_101,26351,tumor,UMCU
normal-RUMC,test_039,60230,normal,RUMC
normal-RUMC,normal_027,67624,normal,RUMC
tumor-UMCU,tumor_102,14859,tumor,UMCU
normal-RUMC,normal_059,53250,normal,RUMC
normal-RUMC,test_007,39583,normal,RUMC
normal-RUMC,normal_097,58983,normal,RUMC
tumor-UMCU,test_113,19437,tumor,UMCU
tumor-UMCU,tumor_090,17188,tumor,UMCU
tumor-RUMC,tumor_068,35031,tumor,RUMC
tumor-RUMC,tumor_011,52568,tumor,RUMC
tumor-UMCU,test_016,5178,tumor,UMCU
normal-RUMC,normal_097,65205,normal,RUMC
normal-RUMC,test_035,23110,normal,RUMC
normal-RUMC,test_081,30296,normal,RUMC
